Free Solo,Physical feats,Documentary,Rock climbing,Tense,Vistas,Yosemite,Anxiety-provoking,Obsession,Ambition,Bravery,Female director,Gripping,Exhilirating,The Process,Preparation,Training,Sacrificing family for career,Portrait of an artist,Self-aware,Thought-provoking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Life-Size,Supermodel acting,Made for TV,Disney,Toy comes to life,Learning how to be normal,Fish out of water,Magic,Bubblegum,Death of a parent,Kids movie ,Internet cult hit,Pink,Bittersweet ending,Teary,Female writer,Tween girl protagonist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tag,Based on a true story,Acting immaturely,Manchildren,Wedding,Allstar ensemble cast,Silly premise,Over the top,Hijinks,Elaborate scheme,Childhood friends reunited,Queasy,Boys being boys,Studio comedy,Vulgar,Dark around the edges,Tone deaf,Bad taste,Sociopath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beautiful Boy,Emotionally manipulative,Addiction,Father/son,California,Recovery,Based on a true story,Gauzy,Angsty,Fraught,Non-linear,Unsubtle,Parenting,Vistas,Sentimental,Surface level,Aestheticized addiction,Troubled teen,Pretty,Repetitive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiddler on the Roof,Marrying off daughters,Musical,Based on a Broadway musical,Village,Jews,Parenting,Czarist Russia,Period piece,1905,Tradition,Generational divide,Pogrom,Big dance numbers,Iconic,Religion,Peasants,Cultural change,Turn of the century,Touching,Fatalistism,Bummer ending,Jewish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interstellar,Scifi,Science,Messing with time,Astronauts,Mission,Saving the world,Sacrificing family for career,Near-future,Self-sacrifice,The greater good,Faith vs. rationalism,Scientists,Female scientists,Old school,Intense,Long,Astrophysics,Environmental issues,Anti-environmentalist,Passage of time,Epic,Outer space,Sweeping,Ambitious,Twist,Puzzle,Father/daughter,Grandiose,Landscape,Planetary exploration,Odyssey,Big budget,Redemption,Savior complex,,,,,,,,,,,,,,,,,,
The Bronze,Gymnastics,Reitred athlete,Coach,Comedy,Raunchy,Behaving badly,Unlikable female protagonist,Crude,Female writer,Abrasive,Jaded veteran/young rookie,Sabotage,Halfbaked,Midwest,Inappropriate mentor,Arrested development,Underrated,Growing up,Surprisngly affecting,Generous,Female athlete,Over the top,Shock value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Guest,Horror,Boarder,Ex soldier,Underrated,Slow-burn,Menacing,Creepy,Bloody climax,High body count,Stylish,Surprise visitor,Genre blend,Paranoia,Fun,Indie,Giddy,Violent,Macabre,Black comedy,Stylized,Slick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
You Were Never Really Here,Violent,Vigilante justice,Sex trafficking,Missing girl,Sexual violence against female,Female revenge,Pedophilia,Loner protagonist,Bloody,Corrupt politicians,Conspiracy,In over one's head,Hit man,Childhood trauma,PTSD,High body count,Brutal,Thriller,Quiet,Seedy underbelly,New York,Ex soldier,Moody,Graphic violence,Pulpy,Female director,Psychological,Perplexing final scene,Atmospheric,Alientation,Jittery,Audacious,Tense,Powerful,Taut,Intense,Dark,Grim,Foreign director making movie about America,,,,,,,,,,,,,
The Master,Scientology,Cult,Ex soldier,Dimwitted protagonist,Confounding,Ambivalent,Post-WWII,Period piece,Mythmaking,1950's,Lush,Protogé,Homoeroticism,Father figure,Charismatic conman,Alcoholism,Therapy,Sweeping,Gorgeous,Enigmatic,Unnerving,Attention to detail,Visually bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angus, Thongs and Perfect Snogging",British,Based on a YA novel,Mostly female cast,Female friendship,Ditching your friends for the cool kids,First boyfriend,Insecurity,Female director,Female writer,Eastebourne,England,Teen female protagonist,Getting the boy,Coming of age,High School,Offbeat,Adolescence,Charming,Cringe comedy,Funny,Sympathetic,Teen,Romcom,Comedy,Romantic-realism,Sympathetic,Good-natured,Bouncy,,,,,,,,,,,,,,,,,,,,,,,,
Win a Date With Tad Hamilton,Celebrity stuck in small town,Small town,Fan,Old school,Realizing you're in love with your best friend,Celebrity/normal girl,Courtship,Following a girl,Love triangle,Hollywood,Teens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ugly Truth,Romcom,Male chauvinist,Cyrano,Antagonists to lovers,Female writer,Cringe comedy,Crude,Unlucky in love ,Workaholic female,Raunchy,Sacramento,Faux-feminist,Cynical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuck in the Suburbs,DCOM,Made for TV,Celebrity stuck in small town,Manipulation,Tweens,Tween female protagonist,Popstar,Fans,Consequential mishap,Suburbia,Cotton candy,Messing with someone else's life,Female writer,Cheerful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Read it and Weep,DCOM,Newfound fame,Ditching your friends for the popular kids,Writer,Major life changes,Made for TV,Female writer,Consequential mishap,Writer,Professional success,Message film,Imaginary friend,Careful what you wish for,High School,Realizing you're in love with your best friend,Bad influence hallucination,Edgy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Cinderella Story,Cinderella,High School,Iconic,Teen female protagonist,Correspondence romance,Popular boy/unpopular girl,Evil stepmother,Female writer,Modern retelling of fairy tale,Prom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Another Cinderella Story,Cinderella,Dance,Female writer,Intellectual sequel,Teenagers,High school,Modern retelling of fairy tale,Popstar,Celebrity/normal girl,Evil stepmother,Dance numbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Princess Protection Program,DCOM,Princess,Learning to be normal,Female friendship,Made for TV,Female director,Teenage girls,Teen girl protagonist,Female writer,Prom,Louisiana,Silly premise,Intrepid kids,Assassination plot,Poignant,Light,Fantasy,Warm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breakfast at Tiffany's,Manhattan,High society,Socialite,Golddigging,Racist depiction,Glamorous,Chic,Amorality,Complex female protagonist,Dark around the edges,Sunny,Sleek,Romcom,Iconic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titanic,Boat,Tragic inevitablity,Romance,Big budget,Blockbuster,Tragedy,Iconic,Sweeping,1912,Period piece,Epic,Long,Engaged to the wrong guy,Rich girl/poor guy,Doomed romance,Hubris,Attention to detail,Young love,Heartbreaking,Devestating ending,Historical,Class disparity,Actor chemistry,Disaster,Huis clos,Spectacle,Old-fashioned,Wrenching,Arrogance,Greek tragedy,Ambitious,,,,,,,,,,,,,,,,,,,,,
Sense and Sensibility,Based on a classic novel,Regency,Austen,Sisters,English countryside,Country house,Comedy of manners,Sparkling,Colorful,Costumes,Fun,Female writer,Finding a husband,Multiple suitors,British,Period piece,Things unsaid,Dry humor,Chinese director,Amusing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finian's Rainbow,Important Director,Movie brats,Musical,Enchanting,Rural,Based on a Broadway musical,Irish,Immigrants,Late 1800's,Period piece,Magic,Bigotry,Farm,Sharecroppers,Wish granting,Race relations,The South,Leprechaun,Hokey,Populist,Box office flop,Underdog,Popstar acting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camp Rock 2: The Final Jam,Sequel,DCOM,Made for TV,Summer,Summer camp,Big competition,Professional rivalry,Boy band,Popstar acting,Musical,Big dance numbers,Saccharine,Peppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Adventures of Tintin,Animated,CGI,Adventure,Journalist,MoCap,Based on a classic children's book,Globe-trotting,Chase scenes,Mystery,Quest,Mostly male cast,Breathless,Attention to detail,Whirlwind,Exotic locale,Nonstop,Action,Lively,Intelligent,Period piece,1950's,Faithful adaptation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harry Potter and the Chamber of Secrets,Sequel,Magic,Boarding school,Intrepid kids,English countryside,Mystery,Quality child actor,Long,Better than the original,Special effects,Wizardry,Scary,Snake,Adventure,Worldbuilding,Production design,Franchise,Shadowy,Spooky,Falsely accused,Tweens,Creepy,Based on a classic children's book,Allstar cast,Faithful adaptation,Brisk pace,Blockbuster,Big budget,Fantasy,Monster,,,,,,,,,,,,,,,,,,,,,,
Harry Potter and the Prisoner of Azkaban,Sequel,Magic,Boarding school,Intrepid kids,English countryside,Tweens,Special effects,Wizardry,Franchise,World building,Important Director,Mexican director,Better than the original,Menacing,Escaped prisoner,Production design,Visually dark,Allstar cast,Based on a classic children's book,Grimy,Twist,Messing with time,Set pieces,Blockbuster,Big budget,Adolescent unease,Atmospheric,Moody,Fantasy,,,,,,,,,,,,,,,,,,,,,,,
Harry Potter and the Goblet of Fire,Sequel,Magic,Boarding school,Teenagers,English countryside,Big competition,Special effects,Wizardry,Franchise,World building,Better than the original,Production design,Blockbuster,Big budget,Frightening,Hormones,Growing up,Crush,Evil villain,Long,Adolescent angst,Violent,Ominous,Loss of innocence,Intense,Bummer ending,Fantasy,Allstar cast,Based on a YA novel,Unsettling,Set pieces,Gloomy,Fatalist,Celebrity,,,,,,,,,,,,,,,,,,
Harry Potter and the Order of the Phoenix,Battle scene,Good vs. evil,Evil villain,Teenagers,Magic,Boarding school,Special effects,Wizardry,Franchise,World building,Sequel,Production design,Blockbuster,Big budget,Based on a YA novel,Sleek,Swift,Allstar cast,Tense,Political thriller,Bureaucracy,Conspiracy,Authoritarianism,Power,Corruption,Violent climax,Celebrity,Isolation,Set pieces,Adolescent angst,Visually cold,Washed-out,Blue,Loneliness,Rebellion,Resistance,Dark,Faithful adaptation,Torture,,,,,,,,,,,,,
Harry Potter and the Half-Blood Prince,Sequel,Good vs. evil,Evil villain,Teenagers,Magic,Fantasy,Special effects,Wizardry,Franchise,World building,Production design,Blockbuster,Big budget,Based on a YA novel,Angsty,Adolescent angst,Devestating ending,Ominous,Gloomy,Allstar cast,Slow burn,Heavy,English countryside,Gothic castle,Hormones,Teen angst,,,,,,,,,,,,,,,,,,,,,,,,,,
Harry Potter and the Deathly Hallows Part I,Sequel,Better than the original,Teenagers,Magic,Fantasy,Special effects,Wizardry,Franchise,World building,Production design,Blockbuster,Big budget,Based on a YA novel,Devestating ending,Somber,Dread,Off the grid,English countryside,Bleak,Sad,Slow,Quest,Search,Anxious ,Paranoid,Suspense,Handsome,Harrowing,Isolation,Scavenger hunt,Wilderness,Camping,Set pieces,Survival,Love triangle,Saving the world,Good vs. evil,Eerie,Torture,,,,,,,,,,,,,
The Hunger Games: Catching Fire,Sequel,Based on a YA novel,Dystopian,Action,Special effects,Woman warrior,Teen female protagonist,Dark,Big competition,Resistance,Survival,Big budget,Blockbuster,Franchise,Swift,Chosen one,Celebrity,Jungle,Death match,Social commentary,Oppression,Fascism,Costumes,Violent,Popcorn agitprop,Allstar cast,Female empowerment,Bloodlust,,,,,,,,,,,,,,,,,,,,,,,,
The Hunger Games: Mockingjay - Part I,Sequel,Based on a YA novel,Dystopian,Underground resistance,War movie,Woman warrior,Competent female protagonist,Young woman protagonist,Impassioned,Female soldier,Bleak,Dark,Demoralizing,Suffocating,Propoganda,Social commentary,Surface level,Wrenching ending,Revolution,Allstar cast,Claustrophobic,Explosions,Torture,Violent,Action,Savior,Chosen one,Female empowerment,Liberation struggle,,,,,,,,,,,,,,,,,,,,,,,
The Hunger Games: Mockingjay - Part 2,High body count,Sequel,Based on a YA novel,Dystopian,Revolution,Woman warrior,Female soldier,Competent female protagonist,Young woman protagonist,Savior,Franchise,Big budget,Blockbuster,Female empowerment,Liberation struggle,War,Action,Explosions,Set pieces,Dour,Bleak,Dark,Media,Social commentary,Assassination,Violent,Cynical,Bloodlust,,,,,,,,,,,,,,,,,,,,,,,,
LA Plays Itself,Documentary,Essay film,Archival footage,LA,Hollywood,Locational specificity,Sober,Indignant,Attention,Drifitng,Sharp,Historical,Didactic,Meditation,Film criticism,Cinephilia,Biting,Panoramic,Sardonic,Cult,Big ideas,Insightful,Ambivalent,Thought-provoking,Producing fictional reality,Blurring the line between fiction and reality,,,,,,,,,,,,,,,,,,,,,,,,,,
My Land,Documentary,Moroccan,Foreign,Interviews,Israel,Palestine,Israeli-Palestinian conflict,Refugees,Message film,Moral POV,Confrontational,Important Director,Contemporary social issues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My Australia,Young boy protagonist,Discovery about parents,Major life changes,Culture shock,Moving to a new city,New kid in town,Israel,Postwar,Kibbutz,Israeli,Jews,Foreign,Directorial debut,1960's,Period piece,Slow,Antisemitism,Low budget,Semi-autobiographical,Assimilation,Brothers,Single mother,Heavy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Photographer,Documentary ,Holocaust ,Archival footage,Polish,Foreign ,Łódź ghetto ,Nazis,Bearing witness ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Don't Worry, I'm Fine",French,Twins,Foreign,Downer,Depression,Anorexia,Siblings,Loss of a sibling,Suburbs,France,Young woman protagonist,Dysfunctional family,Search,Questionable parenting choices,Gloomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22 Jump Street,Sequel,College,Campus comedy,Big budget,Self-reflexive,Loud,Bromance,Undercover,Bumbling cops,Odd couple,Franchise,Buddy cop movie,Self-conscious,Big budget,Studio comedy,Action comedy,Spoof,Masculinity,Lively,Ecstatic,Silly,Better than the original,Self-aware,Over the top,Physical humor,Explosions,Genuine laughs,Shootouts,,,,,,,,,,,,,,,,,,,,,,,,
Zero Dark Thirty,Female director,Based on a true story,Recent events,Woman in world of men,Controversial,Visually dark,Challenging,Torture,Revenge,Moral ambiguity,Post-9/11,Violent,Brutal,Unflinching,Bin Laden,Grim,Complex,CIA,Long,Terrorism,Dense,All business,Just following orders,Harrowing,Compromised ideals,Tough female protagonist,Intelligence gathering,Search,Opaque,Action,Tense,,,,,,,,,,,,,,,,,,,,,
The Clay Bird,Bangladesh ,Period piece ,1960’s ,Islam,Religion ,Radicalization ,Intolerance,Civil war,Young boy protagonist ,Foreign,Bangladeshi ,Gentle,Thoughtful ,Spiritual ,Landscape,Drifting ,Non-professional actors ,Haunting ,Sensitive ,Elegant ,Humanist,Locational specificity ,Resonant ,Elegiac ,Loss of innocence,Souring of idealism ,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbie: Fully Loaded,TV series spinoff ,Disney,Inanimate object comes to life,Car racing ,Young woman protagonist ,Franchise,Female director ,Sports ,Female athlete ,Underdog ,Silly ,Woman working in man’s world,Bubblegum girl power,Pet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cheetah Girls,Girl band,DCOM,Made for TV,Diverse cast,Mostly female cast,Female writer,Manhattan,New York,Ambition,Professional success,Teen girls,Bubblegum girl power,Female friendship,Iconic,Musical,Pink,Divas in training,Silly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cheetah Girls: One World,India,Travel,Girl band,Musical,Big dance numbers,Sequel,Better than the original,Made for TV,DCOM,Female writer,Bollywood,Making a movie,Female friendship,Competing against your friends,Americans abroad,Young women,Energetic,Lavish,Diverse cast,Ambition,Competition between friends ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John McEnroe: In the Realm of Perfection,Documentary,Tennis,French Open,McEnroe,French,Foreign,Meditation,Filmmaking,Sports,Essay film,Genius,Archival footage,Portrait of an artist,Impressionistic,Playful,Big ideas,Ambition,Persona,Time,Elegant,Witty,Thoughtful,Movement,Obsession,Perfectionism,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Year at Marienbad,Trippy,Messing with time,Visually distinctive,Visually striking,Hotel,Bourgeoisie,Czech Republic,Avant-garde,Left Bank ,Enigmatic,Secret affair,Black and white,Dreamlike,Puzzle box,French,Foreign,Important Director,Unsettling,Narrative loop,Glamorous,Frustrating,Arty,Iconic,Chateau,Ornate,Huis clos,Hypnotic,Blurring of line between fiction and reality,Fate,Existential,Poetic,Surrealist,Lovers reunited,Love triangle,Fatalistic,,,,,,,,,,,,,,,,,
Home Alone,Kids movie ,Iconic ,Stranded,Quality child actor,Christmas,Charming,Black comedy,Intrepid child ,Young boy protagonist ,Parents MIA,Slapstick ,Burglars,Ineptitude ,Cartoonish,Carefree ,Wry ,Kid on their own ,Contrived,Silly premise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eloise at the Plaza,Kids movie,Based on a classic children’s book,Hotel,Young girl protagonist ,Brat,Parents MIA,Female writer,Allstar cast,Luxury ,Made for TV,Disney,Sentimental ,Pink,1950’s,Period piece ,Defanged,Treacly,Meddling ,Cutesy,Matchmaking ,Mischief ,New York,Manhattan,Kid on their own ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dreamgirls,Musical ,Mostly black cast,Period piece ,Girl band ,Popstar acting ,Motown,Based on a Broadway musical,Fame,Detroit,Ambition ,Betrayal ,Long timespan,Melodrama,Music industry,Allstar cast,1960’s,Greed,Sparkly,Hubris ,Selling out,Racism,Big emotions ,Credit where credit is due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paris qui dort,Black and white ,French ,France,Paris,Sci-fi ,Early cinema ,Mad scientist ,Silent film ,Important Director,Short,Directorial debut,Comedy,Manic,Motion ,Messing with time,Absurdist ,Saving the city,Behaving badly ,Lack of repercussions ,Gags,Cynical ,Ennui ,Cityscape,City symphony ,Foreign,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just Like Heaven,Romcom,Falling in love with a ghost,Female writer,Cheery,Fluffy,Sweet,Widower,Fantasy,Car accident,Coma,Guy saves girl,The power of love,Antagonists to lovers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spider-Man (2002),Superhero,Origin story,Teen boy protagonist,Body transformation ,Franchise,Based on a comic book,New York,Marvel,Evil scientist,Physical feats,CGI,Geek fantasy ,Big budget,Evil businessman,Urban destruction ,Ordinary guy hero,Queens,Orphan,Life-changing moment,Vigilante justice,Zippy,Iconic,Nebbishy protagonist,Acrobatics,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ballet Shoes,Based on a classic chlidren's book,British,BBC,Made for TV,Female director,Female writer,Ballet,Orphans ,Boarding house ,Sisters ,Adoption ,Dance school ,Period piece,Ambition ,Pursuing one’s dreams ,Pleasant ,Girls,Tween female protagonist,Mostly female cast,1930’s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gleaners and I,Documentary,Essay film,Art,Aging,Contemporary social issues,Philosophizing,Meditation,Farms,France,Waste,Poverty,Garbage,Scavenging,Playful,Meandering,Personal,Thrift,Amusing,Female director,Unwanted objects,Observant,Insightful,French,Foreign,French director,Important Director,Handheld camera,Digital video,,,,,,,,,,,,,,,,,,,,,,,,
Hugo,Magical,Warm-toned,Intrepid children,Adventure,Mystery,Cinephilia,Steady weeping,Grand,Train station,Orphan,Filmmaking,Paris,Cold weather,Snowy,Quest,Birth of cinema,Period piece,Young boy protagonist,Enchanting,Archival footage,1930's,Portrait of an artist,Didactic,Love letter to cinema,Fantasy,Important Director,1930's,Historical revisionism,Big budget,Breathtaking,Panoramic,Dickensian,Sweeping,Wholesome,Childish wonder,Death of a parent,Heartfelt,,,,,,,,,,,,,,,
"It's Me, Hilary",Documentary ,HBO,Made for TV,Short,Portrait of an artist,Loving tribute,Meeting your childhood hero,End of a relationship ,Artistic differences,Artistic partnership ,Interview,Breezy,Affectionate ,Surface level,Sad around the edges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borg/McEnroe: Fire and Ice,Documentary ,McEnroe,Bjorn Borg,Professional rivalry,HBO,Made for TV,Wimbledon,Tennis,Sports,Foils,Interviews,Archival footage,Relationship,Champions,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sky High,Teens,High School,Superhero,Disney,Genre blend,New school,Discovering superpower,Clever,Breezy,Famous dad,In the shadow of a more famous parent,Nature vs. nurture,Parental expectations ,Ditching your friends for the cool kids,Coming of age ,High concept,Goofy,Homage,Action comedy,Family business,Birthright,Allegory,Spoof,Tongue-in-cheek,Sincere,,,,,,,,,,,,,,,,,,,,,,,,,,,
